"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202602","5호선","여의나루","21","1","951","1236","2139","9006","4989","35932","8506","60392","4962","23907","5074","16034","6919","15989","8588","16060","9952","19043","13158","20002","16728","21519","22810","21668","45757","23322","57622","22471","28879","13198","26739","8481","17732","6036","12005","4457","4547","2144","429","691","0","0","0","0","0","0","20260303"
"202602","5호선","여의도","10","0","2254","2814","3384","23255","8307","130798","11913","183417","10416","70394","11609","31264","18413","30232","19221","28896","24194","32103","29445","26527","37000","25560","50218","25559","123309","28946","145714","33620","63963","16442","54042","9268","40665","7701","22885","7000","7596","3728","917","1776","0","1","0","0","0","0","20260303"
"202602","5호선","영등포구청","4","1","917","619","2324","1781","7603","6517","12231","23390","5114","9556","4297","4864","4688","4371","5264","4546","5448","5147","5342","4812","6447","4980","7033","5381","10921","7491","20425","13241","7357","7299","5145","4856","4684","4113","3407","3534","1678","2245","169","461","0","0","0","0","0","0","20260303"
"202602","5호선","영등포시장","18","0","2240","816","6092","4463","21748","12723","31259","38140","14648","22394","10808","15532","11960","15060","13766","18813","14700","20585","15518","17337","19215","14992","23573","15277","30581","19451","38782","30337","16612","18814","12003","12678","10507","11603","7420","10209","3255","6418","353","1416","0","0","0","0","0","0","20260303"
"202602","5호선","오금","14","0","902","417","2726","2405","5674","6101","6678","17167","4380","6659","4172","3198","4501","3059","5200","3660","4904","3820","4767","4020","5019","4037","6465","4735","9142","5844","12614","6887","3797","5427","3019","3353","2579","3096","1806","3252","624","2191","110","665","0","0","0","0","0","0","20260303"
"202602","5호선","오목교(목동운동장앞)","15","1","4355","1533","12667","7293","40805","22000","45819","51868","25264","43765","21252","28496","23522","27046","27493","28729","27474","31398","29316","30113","31918","32867","36203","36959","44359","47925","52747","64570","31010","41464","31682","24376","27002","20914","22541","18038","6683","9577","912","2694","0","0","0","0","0","0","20260303"
"202602","5호선","올림픽공원(한국체대)","13","0","1166","730","4985","2497","8902","3520","9971","7593","7447","6306","7019","4934","7184","5124","7605","6611","7616","7159","6580","8909","7325","10304","7860","10140","8702","10393","8412","8965","5108","6884","5928","4884","8277","4478","7437","3872","1403","2527","80","597","0","0","0","0","0","0","20260303"
"202602","5호선","왕십리(성동구청)","36","2","1227","507","1952","2418","5055","4803","7794","14491","4789","8326","4320","6809","5124","7332","6154","7968","6240","9246","6718","8451","8130","8598","9249","9241","9938","11068","13299","14892","8021","8713","7242","5292","7716","4548","6027","3759","2750","2273","480","1605","2","268","0","0","0","0","20260303"
"202602","5호선","우장산","0","0","5704","713","17876","3655","42002","8959","48533","16693","27311","13841","23688","13607","23390","13942","24435","16173","23557","19880","21518","20724","20949","23509","20639","27015","21001","32672","18038","47842","11400","36509","8311","23477","6588","20656","5878","21267","1779","11603","210","2814","0","0","0","0","0","0","20260303"
"202602","5호선","을지로4가","1","1","443","475","907","5621","2218","15428","3417","34853","3597","17000","4874","11139","5920","10848","7140","9833","8283","9525","9758","8720","11441","7961","14362","7180","23822","6938","31334","6978","12695","4030","8611","2673","7273","2520","5066","1757","2475","1282","359","386","0","1","0","0","0","0","20260303"
"202602","5호선","장한평","26","1","6648","1084","15729","10069","46870","20978","66196","57534","35953","26262","22871","20476","20839","18754","22696","18865","22540","19790","22710","19147","23344","22298","28597","27200","39007","37878","53145","58039","26432","42035","14717","26432","11892","24437","9170","21669","3797","12789","687","3575","0","93","0","0","0","0","20260303"
"202602","5호선","종로3가","36","2","1121","476","1982","5952","2970","12807","4790","37127","6870","30616","9461","27536","12342","31390","17315","31093","18722","30377","22942","27127","29191","25363","35246","25550","42052","26574","50747","29538","30968","17714","29568","10860","31502","8388","26079","6974","13624","4118","1718","1311","1","9","0","0","0","0","20260303"
"202602","5호선","천호(풍납토성)","58","0","5669","1424","10488","8804","28295","16743","36657","33792","23057","31945","22848","27763","26577","28750","30886","31075","32409","35413","35256","33246","40192","34635","44059","35774","47806","41896","49233","54256","34323","38159","30608","22805","22767","19698","17317","16379","9374","10382","1664","3312","1","0","0","0","0","0","20260303"
"202602","5호선","청구","2","0","1074","89","1665","1415","4392","2715","6622","10689","4316","6617","3925","3262","4241","3300","4116","3731","4242","3924","4215","4142","4615","4385","6001","4943","6995","6045","10802","8106","5835","5188","3777","3525","2971","3287","2413","3123","1349","2079","229","547","0","0","0","0","0","0","20260303"
"202602","5호선","충정로(경기대입구)","1","0","693","194","1996","2170","5315","14347","7856","31257","4520","10834","3835","3823","4430","3409","4602","3651","4743","4573","4960","3990","5816","3940","6754","4507","16558","5557","25173","8140","7029","5348","4868","3832","4090","3864","2131","3409","966","2105","155","574","0","57","0","0","0","0","20260303"
"202602","5호선","하남검단산","17","0","3592","18","8199","2726","19739","3877","16329","7460","11643","7934","9884","8519","8954","8453","9510","10590","10018","10015","9725","9812","10477","12531","11169","10915","11214","13507","11168","15654","7356","13949","6684","9311","5490","8513","4423","7364","1056","4739","104","2364","0","11","0","0","0","0","20260303"
"202602","5호선","하남시청(덕풍?신장)","21","0","5522","164","11290","2895","24361","5180","22994","11512","17117","7545","13677","9427","13599","9225","14664","9563","14131","12223","12900","10857","12827","15445","13453","16568","13416","16196","13380","22464","7817","20652","5755","12236","4698","12142","3152","10442","1287","6288","308","3294","1","1","0","0","0","0","20260303"
"202602","5호선","하남풍산","17","1","1563","327","4268","2059","8253","6029","9487","14001","7047","8496","6425","5942","6437","5541","7018","4786","7009","6431","7027","6241","7482","5959","8492","7278","10817","6845","11863","9777","4681","8825","3496","5099","3488","4823","2311","4835","679","3007","142","1007","0","0","0","0","0","0","20260303"
"202602","5호선","행당","22","0","3055","629","9498","2025","25051","3767","33800","7916","18197","5788","12779","4845","11720","6038","11486","6822","11009","7529","9366","8992","9368","10833","9077","13257","9171","17485","8972","25831","5570","17949","4510","11770","3551","10940","2693","9303","920","5144","178","1544","0","0","0","0","0","0","20260303"
"202602","5호선","화곡","471","3","18958","1337","33719","8191","91923","12448","120100","27808","64333","22452","42349","17522","38869","19156","41064","22872","38448","25820","33585","30054","31320","36675","32951","47293","35714","61859","34585","104487","20535","75222","15967","48684","13404","45442","10307","38063","4201","24050","636","6543","0","5","0","0","0","0","20260303"
"202602","6호선","고려대(종암)","32","0","2636","740","6177","3467","16715","8264","21722","18960","12183","12256","9652","8447","9610","7917","11470","8906","12355","10670","11260","8729","11628","9202","15460","10978","16913","12465","15910","18417","8612","15210","6030","10336","5382","9757","4804","9313","2218","6604","315","1976","1","33","0","0","0","0","20260303"
"202602","6호선","공덕","122","9","4092","1869","7168","9474","17782","33039","26754","79832","20528","41250","18632","21355","20983","19107","22196","19113","22936","20209","23389","19837","27321","20366","32142","24009","50735","28468","68333","36538","32639","24389","25611","16387","23359","15150","16808","12769","7595","8479","921","3402","0","209","0","0","0","0","20260303"
"202602","6호선","광흥창(서강)","25","0","2304","1250","6497","4734","16560","11931","23536","28611","15145","15942","11997","10613","13026","9416","13752","10112","12725","10274","11858","9965","12823","11879","14873","11932","20271","15468","25482","21155","12030","15843","8273","10317","7067","9655","4809","8877","2063","5199","350","1461","0","0","0","0","0","0","20260303"
"202602","6호선","구산","6","0","4934","203","9846","2127","24346","3456","31495","6833","18425","5658","13072","5116","11768","6451","12647","6929","11797","8073","10343","8938","10129","11015","10553","13096","10128","14407","8775","20857","5650","17761","4091","10254","3575","8910","3191","7509","1033","4728","203","1308","0","0","0","0","0","0","20260303"
"202602","6호선","녹사평(용산구청)","25","0","955","570","1455","3728","3363","6143","6002","14481","5086","8003","4201","7159","4523","6838","5158","8890","5655","9627","6529","9114","8412","10212","10614","9692","13672","11860","17724","12655","11134","8482","10275","5322","10006","4588","8543","3804","3849","2233","440","611","0","0","0","0","0","0","20260303"
"202602","6호선","대흥(서강대앞)","6","1","1992","1011","4581","4095","12226","11411","18638","24699","12701","17688","9689","11954","10656","10484","11891","13084","13492","14978","11983","12069","13290","13354","15057","14020","21062","16500","23096","21567","11917","14449","9551","9084","8887","8195","8968","7220","3123","5386","396","1358","0","0","0","0","0","0","20260303"
"202602","6호선","독바위","9","0","1794","220","3478","679","9499","1345","10250","2281","5996","2314","4152","2505","3738","2370","3764","2925","3556","3148","3296","3303","3242","4109","3330","4825","3114","5968","2472","9131","1593","8169","1241","5165","788","4252","617","4073","292","2496","92","953","0","0","0","0","0","0","20260303"
"202602","6호선","돌곶이","21","2","6148","1005","15458","3241","41536","5867","45530","14351","24223","10725","16102","10107","14802","8820","17027","10636","16583","11174","13523","11692","13799","15441","13745","18577","13715","24640","13894","37024","9603","30841","6726","17690","5931","16397","4471","15836","1758","9753","284","3119","0","0","0","0","0","0","20260303"
"202602","6호선","동묘앞","113","2","3878","888","3931","3309","8173","6526","13497","18991","11093","15607","10389","13989","13389","16228","14529","16290","16423","19254","19339","18201","22051","17209","23944","15799","24420","15115","22987","17484","13173","13523","9188","9735","7816","9518","5707","9171","3065","6654","466","2021","2","57","0","0","0","0","20260303"
"202602","6호선","디지털미디어시티","152","7","5376","1877","14073","9752","39369","24614","45092","52016","24756","24962","16587","10758","14961","10279","15751","11655","15138","12088","13642","13195","15424","15112","18296","20102","29475","27455","37169","41942","17129","30780","9495","19901","7475","18188","5333","16852","2649","9779","604","3768","0","8","0","0","0","0","20260303"
"202602","6호선","마포구청","9","2","5307","1395","11380","6180","31930","12370","45821","29289","29645","16158","20060","11881","19372","11949","19754","15765","19621","17474","18391","16061","19433","18865","21242","20211","23225","24848","30606","37811","16267","28672","11524","19632","10031","17358","7315","16457","3385","10253","532","2372","0","0","0","0","0","0","20260303"
"202602","6호선","망원","9","1","4915","761","8440","4498","19800","8194","30150","28268","21232","27697","16785","25102","18665","31030","25274","33925","27183","37267","27951","34872","29882","36967","31840","37533","35380","38600","40990","44771","30289","31491","25654","17571","22478","14468","17239","12898","7651","8463","1102","2050","0","0","0","0","0","0","20260303"
"202602","6호선","버티고개","1","0","561","237","1490","1244","4170","1946","6028","5076","4094","2980","3087","2407","2671","1947","2865","2521","2811","2874","2793","2950","3007","3112","3276","3753","4217","4332","5634","5713","2670","4329","1895","3073","1410","2845","1109","2353","645","1525","109","393","0","33","0","0","0","0","20260303"
"202602","6호선","보문","24","0","3731","730","6497","3602","18028","6894","26956","15157","15654","9456","10005","6532","9516","7089","10355","7593","11294","8338","9539","7569","9911","9693","11935","11103","13466","14816","15341","20723","7886","17096","6374","11121","5920","10374","4757","10272","2847","7387","505","2364","0","0","0","0","0","0","20260303"
"202602","6호선","봉화산(서울의료원)","21","0","4781","726","13262","2140","34985","4526","30885","10226","15677","5990","12378","5616","10917","5809","11808","7538","10698","8543","9342","9041","9001","11280","10037","13143","11016","17295","9221","23991","4803","23118","3472","13872","2668","11639","2276","10960","905","6818","106","2356","0","155","0","0","0","0","20260303"
"202602","6호선","불광","5","0","1044","295","3128","1994","8953","2258","10839","6451","6485","6313","5453","5464","6200","6159","7364","6590","8162","7090","9029","7015","10229","7558","10938","7739","10194","9349","9382","12154","6095","8699","4887","5511","3938","4409","1897","3902","864","2653","109","848","0","0","0","0","0","0","20260303"
"202602","6호선","삼각지(전쟁기념관)","4","0","1207","579","2603","4444","6900","11277","10854","20771","7660","10475","5920","9055","7260","9263","9116","10053","10957","10091","11792","9000","13728","9608","16639","10149","20847","12126","22661","15508","11650","9411","9932","6335","9359","5620","7488","5771","4254","3872","655","1077","0","0","0","0","0","0","20260303"
"202602","6호선","상수","60","4","4495","1115","5673","3479","8585","5264","11891","16921","9212","17969","8062","14942","8262","15205","10602","17290","11810","18849","12772","17926","14369","18181","17986","19876","20566","23303","24993","29721","18991","21547","18087","14486","20173","11567","20966","10938","13711","8800","2272","2826","0","0","0","0","0","0","20260303"
"202602","6호선","상월곡(한국과학기술연구원)","22","0","4262","381","7315","1576","18220","2717","22922","10407","13418","6278","9465","4939","8673","4738","9266","5382","8532","6351","7398","6056","7498","7771","7893","8967","7486","12456","8989","16794","5375","14266","3150","8985","3893","8532","2358","7510","1042","5183","130","1618","0","0","0","0","0","0","20260303"
"202602","6호선","새절(신사)","125","0","9208","521","17008","3453","42482","5485","51226","10969","27118","8703","18363","8589","16929","9624","17806","11426","16785","13424","14363","13542","13723","18373","15064","20550","14471","27754","13382","40743","8306","33414","5721","20772","4728","18138","3530","16358","1433","10607","254","3670","0","0","0","0","0","0","20260303"
"202602","6호선","석계","958","7","7094","1433","16002","5473","38785","6042","42972","11027","25157","9301","18838","9087","16801","10897","17228","12594","16825","13082","15114","14430","14159","18400","14582","23433","14888","28438","13383","43866","9664","33963","7676","21250","6849","18696","5505","17104","3170","10829","577","3515","0","2","0","0","0","0","20260303"
"202602","6호선","신내","0","0","0","0","0","0","0","0","3","0","1","0","4","0","3","0","0","0","0","0","1","0","4","0","1","0","5","0","3","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20260303"
"202602","6호선","신당","74","0","3887","977","3496","7022","5389","9387","8950","26111","7188","17002","6373","11189","8394","10286","9559","10718","10428","11422","11047","10129","12535","9586","14544","11572","20497","13573","23715","17875","15128","15974","14186","8926","13345","6623","16006","7040","6310","5646","1140","1668","0","14","0","0","0","0","20260303"
"202602","6호선","안암(고대병원앞)","13","1","1262","1458","2510","5397","7427","14123","10297","31348","10084","31223","10972","20613","13083","15479","15903","17555","15562","18488","17551","17072","20203","13918","25036","12362","34242","14267","26097","17582","16967","13151","14007","9080","13713","8935","14411","8520","7940","5757","1394","2514","0","58","0","0","0","0","20260303"
"202602","6호선","약수","0","0","1007","255","1599","1680","3726","4253","5964","13164","4816","7425","4132","4502","4055","4473","4896","4363","4875","4924","4985","4802","5513","5086","6126","5548","8097","6743","11004","8174","6161","4892","4668","3258","4709","2776","3490","2325","1915","1509","373","465","0","2","0","0","0","0","20260303"
"202602","6호선","역촌","2","0","2006","254","4579","2723","13000","2793","14037","7286","7805","3400","5821","3196","5851","4141","5625","4707","5689","4519","5154","4812","4777","5879","4979","7520","5133","9621","4844","14635","2775","11718","1913","7047","1569","7232","1161","6108","520","4121","77","1059","0","0","0","0","0","0","20260303"
"202602","6호선","연신내","0","0","0","0","1","0","0","0","3","0","3","0","8","0","4","0","2","0","5","0","7","0","6","0","8","0","6","0","5","0","5","0","2","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","20260303"
"202602","6호선","월곡(동덕여대)","14","0","5456","638","11897","2813","31157","6232","38019","19190","20378","13072","15608","10993","14287","9709","16160","10912","15212","12507","14253","12882","14831","15413","16211","18703","16602","23051","19829","33964","10443","26606","7580","16400","6442","14961","4265","13075","2030","9192","401","2582","0","1","0","0","0","0","20260303"
"202602","6호선","월드컵경기장(성산)","23","1","898","925","2082","2316","5903","4572","7992","7855","4717","6222","5278","6228","6577","7191","6903","8283","7445","10302","9431","9986","10760","8801","11491","7895","10096","7668","8330","9259","5303","6877","4152","4464","4057","3147","2435","2332","564","1229","140","374","0","0","0","0","0","0","20260303"
"202602","6호선","응암","34","2","9933","1098","21626","4715","55380","7530","72266","14928","40268","12979","26848","13073","25793","14487","26740","17115","25530","18629","22140","20767","21336","26654","21492","32461","20870","42957","19675","64076","12637","49418","9306","32377","7900","27008","5297","24310","2299","16083","395","4726","0","0","0","0","0","0","20260303"
"202602","6호선","이태원","137","1","10070","2642","8522","18098","7258","10161","8757","23139","7716","22211","7690","16889","8679","14296","9753","15462","11837","16724","13761","15663","18231","17797","29404","20995","27913","26052","32793","27794","25736","25272","22778","19871","23091","18326","21250","18211","14945","15236","2382","5817","0","0","1","1","0","0","20260303"
"202602","6호선","증산(명지대앞)","36","1","5915","514","11563","3042","27548","3709","36758","8412","21396","6429","15230","6215","13190","7427","13839","8302","12813","10191","11463","10887","11008","13533","11449","16578","10985","21986","10923","33099","6326","25351","4722","16031","3492","15627","2637","13234","1202","7851","291","2391","0","0","0","0","0","0","20260303"
"202602","6호선","창신","1","0","2146","236","3981","1490","11957","1830","14074","4348","7846","3085","4970","2150","4331","2245","4334","2806","4070","3061","3610","2950","3685","3566","4174","4464","4123","5914","3710","8512","2445","6759","2046","4571","1378","4182","963","3916","455","2768","87","881","0","0","0","0","0","0","20260303"
"202602","6호선","청구","11","0","1021","414","2183","2506","5412","5059","8000","17341","5367","9157","4497","4237","4320","3803","4370","3893","4664","4135","4503","4224","5153","4617","6252","4814","7000","5498","11349","6499","7040","4527","4305","3208","3806","2996","2839","2840","1465","1758","258","599","0","0","0","0","0","0","20260303"
"202602","6호선","태릉입구","13","1","3356","676","5907","2750","15513","2785","17467","6591","9952","5525","8172","4740","7956","5693","8791","6303","8618","6906","8149","7694","8266","8745","8830","11014","8728","13285","8614","19506","5832","15766","4547","9890","4093","9217","3210","8156","1955","6164","329","2856","0","0","0","0","0","0","20260303"
"202602","6호선","한강진","7","1","690","986","1239","7982","3291","18988","4458","32167","3529","24460","3306","18889","4335","17830","6038","17497","7557","21935","10417","17678","15966","19308","23114","19173","30191","20326","35806","22695","23505","11498","20586","4121","14973","3056","24794","2758","3481","2047","360","1415","0","116","0","0","0","0","20260303"
"202602","6호선","합정","25","0","2737","1104","4098","5011","9040","12897","15166","34454","11603","25302","10470","17659","12471","17776","15986","19114","16825","21140","18809","19111","21308","20001","24378","23876","29782","27976","40705","36554","28424","23841","25679","13683","27929","10927","23898","9811","12798","6920","1911","1906","0","0","0","0","0","0","20260303"
"202602","6호선","화랑대(서울여대입구)","24","0","5376","1091","16586","3654","42548","5196","39982","9050","20908","8034","14501","6674","14170","7031","14729","7916","13975","9336","11778","9323","12208","11398","13483","13844","13352","19732","11460","29588","5887","25958","4172","15831","3533","13623","2564","12216","1032","8304","102","3073","0","9","0","0","0","0","20260303"
"202602","6호선","효창공원앞","2","1","1940","527","4641","3760","14438","5520","22564","18521","13960","10633","9725","7474","9190","6871","10670","7774","9898","8204","9306","8646","10415","9526","12185","10783","14238","12368","19470","18086","8655","12807","5624","8715","4970","7435","3892","6870","1872","4482","367","1522","0","0","0","0","0","0","20260303"
"202602","7호선","가산디지털단지","514","5","5141","4311","8971","21970","20160","111344","24856","313237","18201","183449","17288","50939","22148","32376","29308","31455","33951","32763","40107","28775","50905","26686","71554","25234","173229","27180","246231","31330","100219","23537","56957","14841","42819","12556","23849","11300","10193","7320","1438","2506","1","1","0","0","0","0","20260303"
"202602","7호선","강남구청","13","0","1444","1423","3158","13615","5916","29966","8210","85373","8203","83205","8635","36984","10646","22091","13525","19343","15502","20575","19562","17820","23603","15772","29287","15858","44182","17078","70110","18010","45380","11209","29246","7981","25317","5862","17707","4895","7519","3249","1263","1373","0","0","0","0","0","0","20260303"
"202602","7호선","건대입구","47","1","3328","1028","4611","8415","10686","15880","16257","28807","13759","26168","13058","22473","14948","21554","16993","23611","19016","24892","21801","23971","26787","23422","29058","23672","36110","27877","31605","33585","23843","22475","24351","13660","20759","11396","17484","8857","9061","5115","1379","2685","1","283","0","0","0","0","20260303"
"202602","7호선","고속터미널","29","3","1327","2456","2567","20006","10185","34061","17803","41839","24302","34529","25777","28672","28634","28045","30595","25072","30361","27376","31219","25196","39570","21426","42692","21870","54588","23362","46902","23597","31611","15407","33150","9855","29060","9282","21901","5291","7752","3007","739","633","0","9","0","0","0","0","20260303"
"202602","7호선","공릉(서울과학기술대)","54","0","5091","784","11682","3645","29137","7952","34448","18276","20634","13906","16996","12216","17124","12671","18693","14730","18783","15451","17264","15652","18341","17959","18717","21152","19950","25029","20240","34818","12134","30275","10085","18573","8840","15628","7345","14652","3709","9574","623","3144","0","0","0","0","0","0","20260303"
"202602","7호선","광명사거리","124","2","16261","4499","27370","10230","70235","12377","72521","22950","41820","21058","30248","23040","29114","28592","32447","32757","32452","32834","31907","32581","33288","36787","37270","40833","34039","49232","30883","72281","21214","55019","14700","32182","11122","27332","8100","21916","3603","13764","683","4048","0","2","0","0","0","0","20260303"
"202602","7호선","군자(능동)","54","3","6974","666","12046","4748","28891","7732","47297","21918","32578","15648","20270","11104","17543","11673","19199","13045","19535","14360","18660","15294","19490","17854","21697","20757","25874","26398","29268","37401","19491","29212","16681","18674","15721","16025","13108","13873","6608","8118","1162","2825","0","34","0","0","0","0","20260303"
"202602","7호선","까치울","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20260303"
"202602","7호선","남구로","91","5","13171","1154","13083","6409","23872","27307","28250","77381","21166","39055","15799","17801","14790","15052","16136","14572","15766","15029","15112","13943","17090","16428","19697","19364","39023","26648","58553","27244","26204","19367","14160","14368","9536","15093","6165","13214","3008","7560","443","1672","0","0","0","0","0","0","20260303"
"202602","7호선","남성","38","0","4963","800","11533","3112","29910","5074","44105","11393","28601","10334","18802","9600","15656","9472","16028","11118","15713","11755","14194","13200","13345","16689","13427","19064","12990","24957","12365","35778","8207","27335","6710","17811","6056","15377","3904","13755","1918","8359","318","2490","0","2","0","0","0","0","20260303"
"202602","7호선","내방","6","3","2049","1506","6699","10297","15610","21956","23946","63315","19193","39199","14540","18770","15279","15257","16664","16585","18887","18090","19991","16004","21641","16599","25362","18059","38752","23094","56331","29004","23048","19677","17032","12736","16013","10716","11303","8911","3629","5252","652","2376","0","137","0","0","0","0","20260303"
"202602","7호선","노원","25","1","6416","1997","11967","5903","31706","11606","34532","39646","24067","38972","24633","30634","28849","31326","32616","32447","33322","37853","35346","36293","38937","37882","41045","39245","40020","42344","41802","54408","28331","42957","25648","22620","20393","18387","16845","15221","7825","10296","1403","3326","1","3","0","0","0","0","20260303"
"202602","7호선","논현","23","0","2316","871","3860","12787","7114","35541","11900","86993","10309","80368","10584","32818","13207","22280","15117","21926","16820","24232","21699","22115","25828","20357","31493","22258","53290","26298","81972","29572","48682","17285","32483","10207","31800","8458","28374","6614","13902","4446","2457","1892","0","0","0","0","0","0","20260303"
"202602","7호선","대림(구로구청)","97","5","7751","502","7175","3213","13048","6270","18529","15176","15277","12638","12459","17756","13873","19917","15336","16870","17072","16337","18176","15851","19062","16863","18668","17670","18803","20357","18496","20690","11892","14041","9547","11179","7749","12495","6586","9513","3469","5301","430","1256","0","0","0","0","0","0","20260303"
"202602","7호선","도봉산","63","1","4300","954","14241","3260","39610","5513","32753","8671","17237","10121","11352","11008","10588","10567","10717","11230","10278","11553","9699","11155","9991","12409","10349","15173","9300","18747","8429","29017","4325","31270","2930","19470","2476","15953","1800","13318","856","9016","126","3462","0","143","0","0","0","0","20260303"
"202602","7호선","마들","21","2","9528","1116","20924","2389","51969","5227","51505","10222","28232","9384","20975","9482","20196","10842","20761","13339","18481","14139","16090","15840","15745","19185","15203","22993","13468","27346","12204","40815","7935","41107","5402","23594","3963","19678","2832","17247","1142","11045","170","3471","0","0","0","0","0","0","20260303"
"202602","7호선","먹골","42","0","5908","564","10981","2817","26855","4941","35187","13211","21598","9299","16058","8754","14852","9823","15490","11273","15343","12160","13858","13029","13170","15880","14031","19995","13855","22758","15200","32042","9762","27461","7260","17982","6041","15082","4119","13071","2020","8369","356","2576","0","100","0","0","0","0","20260303"
"202602","7호선","면목","58","2","10724","643","19491","4200","43275","6794","56317","16939","33820","11814","21798","11618","18880","12594","20102","14351","19379","15609","17707","17001","16750","21807","17633","26880","17428","31252","17635","43839","13051","38842","8171","24902","6321","21386","4287","19951","2319","11134","403","3640","0","6","0","0","0","0","20260303"
"202602","7호선","반포","20","0","923","717","2692","7418","6855","10078","11520","16322","8649","15062","7065","9977","7187","9854","8911","9842","9428","9722","10258","9058","12241","8658","14834","8892","15730","9883","16297","11804","11054","7688","9616","5392","8498","4429","5831","4289","1968","2660","249","742","0","0","0","0","0","0","20260303"
"202602","7호선","보라매","7","1","2830","722","4721","2615","12649","6521","19037","16770","12248","9026","8307","7141","7932","7356","8977","8376","9160","8435","9186","8272","9369","8615","10341","9926","11557","13202","13868","19433","6718","14356","5792","9229","5161","8084","4306","7023","1685","4347","306","1686","0","32","0","0","0","0","20260303"
"202602","7호선","사가정","19","3","9645","1025","18635","5825","41904","9343","56404","20232","36299","15197","24381","14732","21323","15349","23167","17042","21523","18582","20742","20693","20060","25197","20690","30038","21801","35984","21655","52630","15738","43000","11576","26206","9179","23020","6898","20103","3708","11039","616","3578","0","0","0","0","0","0","20260303"
"202602","7호선","상도","2","0","4409","1213","10337","4969","26518","6052","37246","16152","25073","13832","16732","11372","15243","10542","16338","12718","16432","13686","14826","13604","15466","16246","16799","18001","18421","22966","16889","35002","10268","25400","8141","17117","7545","15032","6409","13668","3546","9035","622","2541","0","0","0","0","0","0","20260303"
"202602","7호선","상봉","315","11","8508","1369","16234","5950","43834","10390","62776","24202","35125","18926","23267","16850","22406","17710","24785","20579","24820","21737","23600","22190","24566","24224","27635","29672","28392","37296","29310","56820","20623","49873","16869","30396","15997","23201","12384","22660","6735","14050","1272","5779","2","66","0","0","0","0","20260303"
"202602","7호선","수락산","88","1","8219","625","16367","4756","36808","6430","37595","12945","25428","12104","19590","13253","18353","13847","19640","15955","19682","14602","18147","15512","18338","18907","17598","22540","16906","26401","16301","36661","9931","34742","7090","21967","5545","17819","3827","15443","1862","9952","251","3297","0","1","0","0","0","0","20260303"
"202602","7호선","숭실대입구(살피재)","8","1","4823","875","10518","2760","28115","5290","38881","11996","27172","16280","18100","12383","16373","12148","17040","14402","17397","15626","15942","16088","15365","18434","16864","20774","19374","26255","15817","37277","9748","28265","8464","19345","7324","16326","6838","16252","3830","10540","670","2873","0","0","0","0","0","0","20260303"
"202602","7호선","신대방삼거리","50","0","7920","566","15449","3709","40803","6221","59813","15709","36133","14532","21588","12529","20105","13455","22321","15037","20530","16352","19411","18061","17726","21119","18289","24787","17807","32670","18552","51098","11867","38229","9920","24282","8665","21623","6149","18220","3026","12005","624","4125","1","2","0","0","0","0","20260303"
"202602","7호선","신풍","203","0","9945","884","13041","4818","31874","9953","42596","16884","25778","12427","16687","11166","15281","11224","16927","12255","16422","12793","14830","13161","14792","15888","16119","19143","16682","25567","16264","36627","10603","26542","8260","17110","6546","15314","4909","13276","2166","7429","361","2504","5","285","0","0","0","0","20260303"
"202602","7호선","어린이대공원(세종대)","16","0","2546","746","6173","5607","15345","12703","26593","38437","20264","30261","13686","20757","13631","17618","16785","19459","17160","21378","18377","18840","21670","18358","28119","18088","33812","19964","35705","26243","19385","20158","14534","14210","13770","12841","13748","12190","6778","8666","1091","2245","0","0","0","0","0","0","20260303"
"202602","7호선","온수(성공회대입구)","148","0","7412","722","15522","2692","35178","6543","39825","11055","19140","6363","12531","5848","10773","5782","11496","7331","10650","7736","8864","8400","8485","10623","9445","13106","10640","18525","10390","30586","5033","23215","4053","15450","3685","12035","2425","10777","1196","7082","242","3861","0","694","0","0","0","0","20260303"
