"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202603","1호선","제기동","364","0","5177","2499","9194","10037","22454","19831","33114","38884","24607","32133","25182","35900","31579","45206","37455","47020","41695","49348","46777","45625","47826","38542","47179","35996","45383","30171","38567","29374","21441","19391","14307","13250","9484","12710","5587","10007","2180","6000","185","1628","0","0","0","0","0","0","20260403"
"202603","1호선","제기동","364","0","5177","2499","9194","10037","22454","19831","33114","38884","24607","32133","25182","35900","31579","45206","37455","47020","41695","49348","46777","45625","47826","38542","47179","35996","45383","30171","38567","29374","21441","19391","14307","13250","9484","12710","5587","10007","2180","6000","185","1628","0","0","0","0","0","0","20260403"
"202603","1호선","종각","95","2","3899","6522","4648","38328","7615","127570","11527","285061","15867","151103","21571","70133","31547","67661","38235","59694","47219","58129","61307","48077","77043","44858","98227","46528","170910","52832","231799","53341","107350","28597","98814","16096","99985","12079","64280","7829","26529","4779","1925","1235","0","2","0","0","0","0","20260403"
"202603","1호선","종각","95","2","3899","6522","4648","38328","7615","127570","11527","285061","15867","151103","21571","70133","31547","67661","38235","59694","47219","58129","61307","48077","77043","44858","98227","46528","170910","52832","231799","53341","107350","28597","98814","16096","99985","12079","64280","7829","26529","4779","1925","1235","0","2","0","0","0","0","20260403"
"202603","1호선","종로3가","149","7","3837","3919","4568","14716","7600","28412","11797","65022","16690","63145","23477","59615","34076","69588","46284","69114","50878","61746","62356","56405","72048","48209","80043","47568","93079","44062","96617","41161","59620","22272","49800","13413","50839","10758","37088","8488","16676","5528","1594","2304","2","36","0","0","0","0","20260403"
"202603","1호선","종로3가","149","7","3837","3919","4568","14716","7600","28412","11797","65022","16690","63145","23477","59615","34076","69588","46284","69114","50878","61746","62356","56405","72048","48209","80043","47568","93079","44062","96617","41161","59620","22272","49800","13413","50839","10758","37088","8488","16676","5528","1594","2304","2","36","0","0","0","0","20260403"
"202603","1호선","종로5가","66","1","1838","4826","3439","20327","6596","45944","12191","96926","16718","68415","28064","63249","39103","66776","46286","61094","55434","56055","65278","53570","68629","44538","76557","41963","95796","37456","97152","34414","54321","21065","40003","12608","33924","9433","19945","6889","5765","4421","395","1036","0","2","0","0","0","0","20260403"
"202603","1호선","종로5가","66","1","1838","4826","3439","20327","6596","45944","12191","96926","16718","68415","28064","63249","39103","66776","46286","61094","55434","56055","65278","53570","68629","44538","76557","41963","95796","37456","97152","34414","54321","21065","40003","12608","33924","9433","19945","6889","5765","4421","395","1036","0","2","0","0","0","0","20260403"
"202603","1호선","청량리(서울시립대입구)","1203","53","11190","2838","19865","10438","53645","18849","63055","43987","39650","44554","36281","44486","41808","54120","51122","57205","53164","57797","57687","56219","62330","53983","67296","54186","59870","57174","51281","65870","31231","44053","24416","27185","19282","25810","12133","22274","4891","13293","361","4409","1","8","0","1","0","0","20260403"
"202603","1호선","청량리(서울시립대입구)","1203","53","11190","2838","19865","10438","53645","18849","63055","43987","39650","44554","36281","44486","41808","54120","51122","57205","53164","57797","57687","56219","62330","53983","67296","54186","59870","57174","51281","65870","31231","44053","24416","27185","19282","25810","12133","22274","4891","13293","361","4409","1","8","0","1","0","0","20260403"
"202603","2호선","강남","155","13","8041","12420","18954","53655","43312","167850","67406","340695","58461","349380","62290","164557","79528","112166","94366","108122","109013","123519","122387","114858","149297","108280","175405","118804","265958","152137","339244","185953","234569","110807","181889","65110","194708","52482","166832","41839","74458","23166","11799","6473","4","47","0","0","0","0","20260403"
"202603","2호선","강남","155","13","8041","12420","18954","53655","43312","167850","67406","340695","58461","349380","62290","164557","79528","112166","94366","108122","109013","123519","122387","114858","149297","108280","175405","118804","265958","152137","339244","185953","234569","110807","181889","65110","194708","52482","166832","41839","74458","23166","11799","6473","4","47","0","0","0","0","20260403"
"202603","2호선","강변(동서울터미널)","34","1","9159","1741","22713","18393","68356","21380","105591","38287","78059","32434","61329","30825","53321","31393","47691","35301","45283","39360","41966","44310","45092","54366","48700","58742","52695","70821","57145","90998","36585","65355","29361","45894","23300","35741","14697","30696","5628","16071","802","4398","0","94","0","0","0","0","20260403"
"202603","2호선","강변(동서울터미널)","34","1","9159","1741","22713","18393","68356","21380","105591","38287","78059","32434","61329","30825","53321","31393","47691","35301","45283","39360","41966","44310","45092","54366","48700","58742","52695","70821","57145","90998","36585","65355","29361","45894","23300","35741","14697","30696","5628","16071","802","4398","0","94","0","0","0","0","20260403"
"202603","2호선","건대입구","251","8","14386","1829","22853","14895","59811","25740","99339","69456","69948","55595","47436","55907","44726","56798","53906","62247","58431","67542","61288","67627","68335","73302","77423","90241","89107","120578","100934","168916","79447","117728","82671","75986","88277","68371","85728","60506","51641","35764","8036","12308","10","1057","0","1","0","0","20260403"
"202603","2호선","건대입구","251","8","14386","1829","22853","14895","59811","25740","99339","69456","69948","55595","47436","55907","44726","56798","53906","62247","58431","67542","61288","67627","68335","73302","77423","90241","89107","120578","100934","168916","79447","117728","82671","75986","88277","68371","85728","60506","51641","35764","8036","12308","10","1057","0","1","0","0","20260403"
"202603","2호선","교대(법원.검찰청)","21","0","2932","7052","11218","29328","28075","57061","37769","168316","32426","134859","29288","73554","34965","64849","36839","58475","45761","62076","54442","54290","58013","51887","62399","54197","100452","71688","139643","74662","66084","43676","58464","28965","55532","24802","39584","22973","15721","11861","3082","3749","0","13","0","0","0","0","20260403"
"202603","2호선","교대(법원.검찰청)","21","0","2932","7052","11218","29328","28075","57061","37769","168316","32426","134859","29288","73554","34965","64849","36839","58475","45761","62076","54442","54290","58013","51887","62399","54197","100452","71688","139643","74662","66084","43676","58464","28965","55532","24802","39584","22973","15721","11861","3082","3749","0","13","0","0","0","0","20260403"
"202603","2호선","구로디지털단지","336","10","39631","5300","55820","20750","148606","87732","194527","231439","122659","143631","78436","63902","69568","49489","76493","55582","75555","69220","67294","65128","76385","74760","91092","90173","140127","120398","208100","170817","107090","135245","66518","92250","52535","90567","39816","82509","18581","49118","3592","14512","8","291","0","0","0","0","20260403"
"202603","2호선","구로디지털단지","336","10","39631","5300","55820","20750","148606","87732","194527","231439","122659","143631","78436","63902","69568","49489","76493","55582","75555","69220","67294","65128","76385","74760","91092","90173","140127","120398","208100","170817","107090","135245","66518","92250","52535","90567","39816","82509","18581","49118","3592","14512","8","291","0","0","0","0","20260403"
"202603","2호선","구의(광진구청)","47","6","14063","1293","29617","15431","84273","22843","133631","50296","83584","29255","48955","27271","40720","30521","42865","33277","41951","36006","40241","38575","41385","48116","50765","55836","47919","75878","57920","115895","32746","85344","26085","57329","25215","52173","20261","47443","9237","26772","1611","7835","7","226","0","0","0","0","20260403"
"202603","2호선","구의(광진구청)","47","6","14063","1293","29617","15431","84273","22843","133631","50296","83584","29255","48955","27271","40720","30521","42865","33277","41951","36006","40241","38575","41385","48116","50765","55836","47919","75878","57920","115895","32746","85344","26085","57329","25215","52173","20261","47443","9237","26772","1611","7835","7","226","0","0","0","0","20260403"
"202603","2호선","낙성대(강감찬)","66","0","12925","2301","28693","10754","89151","23377","131886","46752","87145","39477","49472","33068","41909","28100","45230","30556","44557","33565","40819","34471","41621","41666","45071","50008","51156","68547","57292","106688","33886","91326","27532","61132","23669","58867","18409","57059","9638","34522","1787","9095","4","175","0","0","0","0","20260403"
"202603","2호선","낙성대(강감찬)","66","0","12925","2301","28693","10754","89151","23377","131886","46752","87145","39477","49472","33068","41909","28100","45230","30556","44557","33565","40819","34471","41621","41666","45071","50008","51156","68547","57292","106688","33886","91326","27532","61132","23669","58867","18409","57059","9638","34522","1787","9095","4","175","0","0","0","0","20260403"
"202603","2호선","당산","40","4","8751","3160","19563","13591","52446","29790","64657","79936","40518","33280","30035","19293","27538","18598","28933","21774","27651","24549","25710","24899","26353","30001","30864","38803","45789","55619","60327","78548","28055","54587","22599","38287","21919","36836","17583","32237","9016","20264","1600","4926","1","190","0","0","0","0","20260403"
"202603","2호선","당산","40","4","8751","3160","19563","13591","52446","29790","64657","79936","40518","33280","30035","19293","27538","18598","28933","21774","27651","24549","25710","24899","26353","30001","30864","38803","45789","55619","60327","78548","28055","54587","22599","38287","21919","36836","17583","32237","9016","20264","1600","4926","1","190","0","0","0","0","20260403"
"202603","2호선","대림(구로구청)","645","33","34292","3531","32080","10965","71897","23905","100966","55909","68372","35573","44495","37057","38862","39934","40130","36975","39617","36920","37852","37451","40813","48101","41933","54155","47628","67426","52428","71624","27848","55888","20375","44303","14711","53181","10957","46836","5621","23515","769","6016","3","219","0","0","0","0","20260403"
"202603","2호선","대림(구로구청)","645","33","34292","3531","32080","10965","71897","23905","100966","55909","68372","35573","44495","37057","38862","39934","40130","36975","39617","36920","37852","37451","40813","48101","41933","54155","47628","67426","52428","71624","27848","55888","20375","44303","14711","53181","10957","46836","5621","23515","769","6016","3","219","0","0","0","0","20260403"
"202603","2호선","도림천","1","0","496","330","1451","841","4178","3956","3884","5401","2453","2260","2036","1429","1795","1374","2314","1737","1827","2094","2249","1993","2918","2039","3390","2268","3080","2816","4029","4009","1661","2901","1052","2194","956","1746","498","1373","164","1029","45","318","1","20","0","0","0","0","20260403"
"202603","2호선","도림천","1","0","496","330","1451","841","4178","3956","3884","5401","2453","2260","2036","1429","1795","1374","2314","1737","1827","2094","2249","1993","2918","2039","3390","2268","3080","2816","4029","4009","1661","2901","1052","2194","956","1746","498","1373","164","1029","45","318","1","20","0","0","0","0","20260403"
"202603","2호선","동대문역사문화공원(DDP)","234","45","4252","1189","3995","9429","7582","23908","15538","49588","18824","34391","21443","33987","23491","34073","25273","33338","27899","35049","31581","35841","39750","35594","45628","35219","51948","38170","50527","43989","36845","38622","29255","28953","26684","23847","19756","19818","11372","11540","2307","3949","4","124","0","0","0","0","20260403"
"202603","2호선","동대문역사문화공원(DDP)","234","45","4252","1189","3995","9429","7582","23908","15538","49588","18824","34391","21443","33987","23491","34073","25273","33338","27899","35049","31581","35841","39750","35594","45628","35219","51948","38170","50527","43989","36845","38622","29255","28953","26684","23847","19756","19818","11372","11540","2307","3949","4","124","0","0","0","0","20260403"
"202603","2호선","뚝섬","11","0","3864","2398","9886","15260","21629","45001","29782","149551","19829","106063","18258","52186","22293","41880","26376","41817","30879","42385","37388","39382","45969","40370","56062","41085","90467","45315","141715","53329","79405","32203","54249","18534","45297","16197","26050","13796","10096","8228","1398","2751","0","84","0","0","0","0","20260403"
"202603","2호선","뚝섬","11","0","3864","2398","9886","15260","21629","45001","29782","149551","19829","106063","18258","52186","22293","41880","26376","41817","30879","42385","37388","39382","45969","40370","56062","41085","90467","45315","141715","53329","79405","32203","54249","18534","45297","16197","26050","13796","10096","8228","1398","2751","0","84","0","0","0","0","20260403"
"202603","2호선","문래","33","0","4314","3187","15456","12434","47087","42059","53737","141612","31001","64128","23523","28780","23069","25510","28076","29672","28175","31822","29348","30745","32960","32863","39551","38031","69799","48578","115003","68078","44829","46480","33931","25975","35768","22315","29847","18871","12998","11063","2330","3744","2","100","0","0","0","0","20260403"
"202603","2호선","문래","33","0","4314","3187","15456","12434","47087","42059","53737","141612","31001","64128","23523","28780","23069","25510","28076","29672","28175","31822","29348","30745","32960","32863","39551","38031","69799","48578","115003","68078","44829","46480","33931","25975","35768","22315","29847","18871","12998","11063","2330","3744","2","100","0","0","0","0","20260403"
"202603","2호선","방배","0","0","2796","3876","9746","13955","24065","30815","33565","84457","27429","70503","21415","41128","24301","32317","27370","31750","30841","26885","35979","27672","39869","25620","48957","27678","60753","35245","67829","38373","33228","27112","25972","18466","24808","16864","18975","16942","7169","8916","1404","2609","0","28","0","0","0","0","20260403"
"202603","2호선","방배","0","0","2796","3876","9746","13955","24065","30815","33565","84457","27429","70503","21415","41128","24301","32317","27370","31750","30841","26885","35979","27672","39869","25620","48957","27678","60753","35245","67829","38373","33228","27112","25972","18466","24808","16864","18975","16942","7169","8916","1404","2609","0","28","0","0","0","0","20260403"
"202603","2호선","봉천","115","1","15441","1365","30841","7162","91625","13515","126745","27645","80501","22772","45689","21526","38256","24351","41038","26052","38660","28283","34483","32169","33048","42540","35023","49262","35069","63176","34928","97409","21891","78897","18364","51658","15503","48155","11523","43178","4944","25299","877","7847","2","346","0","0","0","0","20260403"
"202603","2호선","봉천","115","1","15441","1365","30841","7162","91625","13515","126745","27645","80501","22772","45689","21526","38256","24351","41038","26052","38660","28283","34483","32169","33048","42540","35023","49262","35069","63176","34928","97409","21891","78897","18364","51658","15503","48155","11523","43178","4944","25299","877","7847","2","346","0","0","0","0","20260403"
"202603","2호선","사당","104","2","13080","4302","31419","34804","85412","53581","110257","81025","83878","62982","58031","54360","54335","69305","59982","67595","67010","60221","73945","62276","75996","74959","78566","101342","91306","146664","112979","190489","80373","128634","77443","80488","82414","72789","73005","66988","39640","39598","6200","11403","4","678","0","0","0","0","20260403"
"202603","2호선","사당","104","2","13080","4302","31419","34804","85412","53581","110257","81025","83878","62982","58031","54360","54335","69305","59982","67595","67010","60221","73945","62276","75996","74959","78566","101342","91306","146664","112979","190489","80373","128634","77443","80488","82414","72789","73005","66988","39640","39598","6200","11403","4","678","0","0","0","0","20260403"
"202603","2호선","삼성(무역센터)","128","2","4718","7173","7491","57413","14945","154600","21611","334317","22086","264799","26339","128482","39519","90222","52878","81773","67660","84711","85341","72531","110408","62801","148178","60679","241057","62671","298481","59084","165240","34441","126523","20180","101594","16031","65342","11930","17971","6442","2380","3990","0","1098","0","0","0","0","20260403"
"202603","2호선","삼성(무역센터)","128","2","4718","7173","7491","57413","14945","154600","21611","334317","22086","264799","26339","128482","39519","90222","52878","81773","67660","84711","85341","72531","110408","62801","148178","60679","241057","62671","298481","59084","165240","34441","126523","20180","101594","16031","65342","11930","17971","6442","2380","3990","0","1098","0","0","0","0","20260403"
"202603","2호선","상왕십리","7","0","5942","1002","15237","6493","45896","12027","69894","31242","40606","19794","26087","14680","22456","14157","23880","15311","22399","17921","20158","19464","21290","23876","22914","29138","26295","39573","27580","58868","20278","41036","13301","27601","11120","25019","7525","23219","3036","13111","525","4524","0","33","0","0","0","0","20260403"
"202603","2호선","상왕십리","7","0","5942","1002","15237","6493","45896","12027","69894","31242","40606","19794","26087","14680","22456","14157","23880","15311","22399","17921","20158","19464","21290","23876","22914","29138","26295","39573","27580","58868","20278","41036","13301","27601","11120","25019","7525","23219","3036","13111","525","4524","0","33","0","0","0","0","20260403"
"202603","2호선","서울대입구(관악구청)","4880","17","28236","2628","46862","13841","133716","31233","184705","84302","129254","75142","77056","62895","65739","52219","74514","55304","77781","61380","69783","61814","76342","71297","82225","83564","93977","116797","103562","179096","63733","146790","54900","94518","54932","90588","47889","86928","25497","50118","4740","18033","0","2849","0","0","0","0","20260403"
"202603","2호선","서울대입구(관악구청)","4880","17","28236","2628","46862","13841","133716","31233","184705","84302","129254","75142","77056","62895","65739","52219","74514","55304","77781","61380","69783","61814","76342","71297","82225","83564","93977","116797","103562","179096","63733","146790","54900","94518","54932","90588","47889","86928","25497","50118","4740","18033","0","2849","0","0","0","0","20260403"
"202603","2호선","서초","4","0","1701","5367","9587","26630","20579","58556","29597","123930","30449","95015","23166","50455","33643","39416","30046","29193","39025","29265","40999","29234","48945","24969","54848","26687","78960","29302","98078","29631","46583","21583","33891","13717","32625","11931","19589","11168","6073","6188","904","1398","0","6","0","0","0","0","20260403"
"202603","2호선","서초","4","0","1701","5367","9587","26630","20579","58556","29597","123930","30449","95015","23166","50455","33643","39416","30046","29193","39025","29265","40999","29234","48945","24969","54848","26687","78960","29302","98078","29631","46583","21583","33891","13717","32625","11931","19589","11168","6073","6188","904","1398","0","6","0","0","0","0","20260403"
"202603","2호선","선릉","167","1","4700","6379","12331","46900","24987","132622","39155","293021","38720","218190","41553","104963","51873","69796","62189","66405","69828","76193","82470","60161","106662","56139","134330","56001","219983","62442","298617","62707","155675","41494","104430","27050","91788","23721","74599","20831","25789","12484","3973","5291","2","91","0","0","0","0","20260403"
"202603","2호선","선릉","167","1","4700","6379","12331","46900","24987","132622","39155","293021","38720","218190","41553","104963","51873","69796","62189","66405","69828","76193","82470","60161","106662","56139","134330","56001","219983","62442","298617","62707","155675","41494","104430","27050","91788","23721","74599","20831","25789","12484","3973","5291","2","91","0","0","0","0","20260403"
"202603","2호선","성수","64","3","4747","6322","9096","42692","22827","79735","29317","269330","24905","192950","25770","138586","34224","131445","48443","130917","66340","136212","86543","129644","116407","125537","149337","115764","214165","106842","311737","99843","193829","58608","150327","30657","124932","20607","79288","16098","26810","11377","3158","6199","8","1019","0","0","0","0","20260403"
"202603","2호선","성수","64","3","4747","6322","9096","42692","22827","79735","29317","269330","24905","192950","25770","138586","34224","131445","48443","130917","66340","136212","86543","129644","116407","125537","149337","115764","214165","106842","311737","99843","193829","58608","150327","30657","124932","20607","79288","16098","26810","11377","3158","6199","8","1019","0","0","0","0","20260403"
"202603","2호선","시청","35","0","921","2657","2403","25499","5615","80845","10122","240698","16260","94388","22100","34400","27841","30387","27230","30292","32390","33090","40122","27317","47917","24106","61627","21447","114504","23802","179133","22748","68832","13546","51790","9198","44560","9152","27545","7398","10260","4443","1430","1309","0","63","0","0","0","0","20260403"
"202603","2호선","시청","35","0","921","2657","2403","25499","5615","80845","10122","240698","16260","94388","22100","34400","27841","30387","27230","30292","32390","33090","40122","27317","47917","24106","61627","21447","114504","23802","179133","22748","68832","13546","51790","9198","44560","9152","27545","7398","10260","4443","1430","1309","0","63","0","0","0","0","20260403"
"202603","2호선","신답","17","3","1113","105","2131","506","7258","1175","12295","1654","5340","1140","3292","1311","2956","1416","2930","1720","2891","1843","2730","2458","2574","3341","2599","4279","2403","5532","2432","11060","1240","7721","723","4157","561","4248","404","3307","176","2101","47","575","0","0","0","0","0","0","20260403"
"202603","2호선","신답","17","3","1113","105","2131","506","7258","1175","12295","1654","5340","1140","3292","1311","2956","1416","2930","1720","2891","1843","2730","2458","2574","3341","2599","4279","2403","5532","2432","11060","1240","7721","723","4157","561","4248","404","3307","176","2101","47","575","0","0","0","0","0","0","20260403"
"202603","2호선","신당","24","2","5743","1286","12235","8034","33390","16076","58654","33465","33014","23035","23560","19896","22258","22733","25084","23802","25740","24873","25053","26104","27147","28610","29397","34274","33529","43985","35866","62553","25256","43222","20944","27971","19610","24760","16545","21621","8703","13152","1673","4243","0","37","0","0","0","0","20260403"
"202603","2호선","신당","24","2","5743","1286","12235","8034","33390","16076","58654","33465","33014","23035","23560","19896","22258","22733","25084","23802","25740","24873","25053","26104","27147","28610","29397","34274","33529","43985","35866","62553","25256","43222","20944","27971","19610","24760","16545","21621","8703","13152","1673","4243","0","37","0","0","0","0","20260403"
"202603","2호선","신대방","274","7","23501","2121","35168","9234","94544","14739","135030","25204","86123","18520","49583","18676","39954","20557","40216","23614","37741","26553","32595","31915","32496","41315","33782","50063","33984","65846","32401","96726","20778","81725","15935","57877","12872","59968","9749","56432","4980","32245","855","9356","1","264","0","0","0","0","20260403"
"202603","2호선","신대방","274","7","23501","2121","35168","9234","94544","14739","135030","25204","86123","18520","49583","18676","39954","20557","40216","23614","37741","26553","32595","31915","32496","41315","33782","50063","33984","65846","32401","96726","20778","81725","15935","57877","12872","59968","9749","56432","4980","32245","855","9356","1","264","0","0","0","0","20260403"
"202603","2호선","신도림","4510","33","38314","5429","60897","19259","153018","43262","156456","108781","98831","74357","70549","58826","67704","61751","75818","66034","76152","72567","75725","69419","79876","80995","88990","95380","108284","122706","121741","179305","72931","123980","58618","79171","58515","75550","50755","69629","20131","49272","2494","21354","12","2460","0","0","0","0","20260403"
"202603","2호선","신도림","4510","33","38314","5429","60897","19259","153018","43262","156456","108781","98831","74357","70549","58826","67704","61751","75818","66034","76152","72567","75725","69419","79876","80995","88990","95380","108284","122706","121741","179305","72931","123980","58618","79171","58515","75550","50755","69629","20131","49272","2494","21354","12","2460","0","0","0","0","20260403"
"202603","2호선","신림","266","14","37146","3855","72422","17574","194147","30997","281855","45708","175240","44923","99664","43924","84420","47795","90032","53143","83087","61273","76370","67959","74198","87793","79241","108511","79718","147425","80540","236693","58571","203165","49048","140149","44971","130381","37460","121325","21372","76925","4333","23938","6","391","0","0","0","0","20260403"
"202603","2호선","신림","266","14","37146","3855","72422","17574","194147","30997","281855","45708","175240","44923","99664","43924","84420","47795","90032","53143","83087","61273","76370","67959","74198","87793","79241","108511","79718","147425","80540","236693","58571","203165","49048","140149","44971","130381","37460","121325","21372","76925","4333","23938","6","391","0","0","0","0","20260403"
"202603","2호선","신설동","35","0","1020","342","1886","2216","5146","5922","10825","15008","7000","11125","6547","9961","7378","8632","8415","8521","9380","8896","9902","7364","10390","6665","10784","6430","14043","7081","13442","8402","5946","6905","3524","5173","3237","4545","1924","4270","897","2593","114","946","1","128","0","0","0","0","20260403"
"202603","2호선","신설동","35","0","1020","342","1886","2216","5146","5922","10825","15008","7000","11125","6547","9961","7378","8632","8415","8521","9380","8896","9902","7364","10390","6665","10784","6430","14043","7081","13442","8402","5946","6905","3524","5173","3237","4545","1924","4270","897","2593","114","946","1","128","0","0","0","0","20260403"
"202603","2호선","신정네거리","89","2","8855","855","19413","2589","54250","4545","47304","12461","26194","9112","19764","8646","18049","8941","17626","10854","15758","12914","13578","14876","12801","19303","13460","24619","13020","33797","12832","51586","7544","37827","5486","21938","4553","19779","3772","17183","1522","10524","267","3084","1","138","0","0","0","0","20260403"
"202603","2호선","신정네거리","89","2","8855","855","19413","2589","54250","4545","47304","12461","26194","9112","19764","8646","18049","8941","17626","10854","15758","12914","13578","14876","12801","19303","13460","24619","13020","33797","12832","51586","7544","37827","5486","21938","4553","19779","3772","17183","1522","10524","267","3084","1","138","0","0","0","0","20260403"
"202603","2호선","신촌","69","9","7433","2812","14978","14916","38202","38055","57142","98671","44809","103933","44951","83477","53805","73138","64737","74924","70656","80741","72530","69993","83343","67390","98584","74441","117315","99334","113292","128355","83081","85436","85482","55235","89772","49430","88013","42275","44196","27696","7089","7630","1","176","0","0","0","0","20260403"
"202603","2호선","신촌","69","9","7433","2812","14978","14916","38202","38055","57142","98671","44809","103933","44951","83477","53805","73138","64737","74924","70656","80741","72530","69993","83343","67390","98584","74441","117315","99334","113292","128355","83081","85436","85482","55235","89772","49430","88013","42275","44196","27696","7089","7630","1","176","0","0","0","0","20260403"
"202603","2호선","아현","11","1","4797","535","12630","5000","34769","12182","48134","22983","28231","16504","20546","13934","20233","11568","20584","14835","19165","15802","17243","16261","20469","18489","23082","21594","22073","28400","20556","38606","13634","28588","9880","20268","7517","19333","5494","17509","2184","9043","363","2693","1","27","0","0","0","0","20260403"
